pitcher_name,pitcher_id,game_date,season,team,opponent,strikeouts,innings_pitched,batters_faced,hits,walks,is_home,park_k_factor,days_rest,game_id
Michael King,10047,2023-08-18,2023,SFG,ATL,4,6.3,27,10,3,0,1.02,5,2023_10047_20
Michael King,10047,2023-08-24,2023,SFG,CLE,6,4.7,18,3,1,0,1.04,6,2023_10047_21
Michael King,10047,2023-08-28,2023,SFG,ARI,5,5.3,25,6,3,1,1.03,4,2023_10047_22
Michael King,10047,2023-08-31,2023,SFG,SEA,2,5.0,20,4,2,1,1.03,3,2023_10047_23
Michael King,10047,2023-09-17,2023,SFG,ATL,9,4.3,19,7,0,0,1.02,17,2023_10047_24
Michael King,10047,2023-09-26,2023,SFG,SEA,8,5.3,20,5,2,1,1.03,9,2023_10047_25
Michael King,10047,2023-09-29,2023,SFG,ARI,3,4.3,15,6,1,0,1.03,3,2023_10047_26
Kyle Hendricks,10049,2023-04-05,2023,TEX,CHC,8,4.7,22,7,1,0,0.97,5,2023_10049_0
Kyle Hendricks,10049,2023-04-13,2023,TEX,HOU,4,3.7,15,3,1,0,1.02,8,2023_10049_1
Kyle Hendricks,10049,2023-04-16,2023,TEX,COL,12,5.3,18,2,2,0,0.92,3,2023_10049_2
Kyle Hendricks,10049,2023-04-18,2023,TEX,STL,7,4.0,15,3,0,0,1.0,2,2023_10049_3
Kyle Hendricks,10049,2023-04-28,2023,TEX,LAD,3,4.3,16,2,2,0,1.03,10,2023_10049_4
Kyle Hendricks,10049,2023-05-08,2023,TEX,CIN,2,5.7,21,6,1,0,1.0,10,2023_10049_5
Kyle Hendricks,10049,2023-05-10,2023,TEX,LAA,9,5.7,23,6,2,0,0.99,2,2023_10049_6
Kyle Hendricks,10049,2023-05-24,2023,TEX,BAL,3,4.0,14,2,2,1,0.99,14,2023_10049_7
Kyle Hendricks,10049,2023-05-27,2023,TEX,WSN,5,4.7,18,6,2,0,1.01,3,2023_10049_8
Kyle Hendricks,10049,2023-06-01,2023,TEX,NYY,7,5.0,25,6,0,0,0.99,5,2023_10049_9
Kyle Hendricks,10049,2023-06-17,2023,TEX,CLE,5,6.0,29,8,3,0,1.04,16,2023_10049_10
Kyle Hendricks,10049,2023-06-26,2023,TEX,LAD,5,4.7,16,6,2,1,0.99,9,2023_10049_11
Kyle Hendricks,10049,2023-06-27,2023,TEX,SDP,4,3.7,15,2,0,1,0.99,1,2023_10049_12
Kyle Hendricks,10049,2023-07-09,2023,TEX,SDP,1,4.0,20,4,2,0,1.08,12,2023_10049_13
Kyle Hendricks,10049,2023-07-10,2023,TEX,WSN,9,6.0,24,6,2,0,1.01,1,2023_10049_14
Kyle Hendricks,10049,2023-07-17,2023,TEX,KCR,3,4.3,15,4,2,1,0.99,7,2023_10049_15
Kyle Hendricks,10049,2023-07-19,2023,TEX,BAL,0,3.7,14,3,0,0,1.0,2,2023_10049_16
Kyle Hendricks,10049,2023-07-28,2023,TEX,CLE,3,4.0,14,0,0,1,0.99,9,2023_10049_17
Kyle Hendricks,10049,2023-07-31,2023,TEX,OAK,6,7.0,31,8,2,1,0.99,3,2023_10049_18
Kyle Hendricks,10049,2023-08-04,2023,TEX,CHW,4,6.0,23,6,2,0,0.99,4,2023_10049_19
Kyle Hendricks,10049,2023-08-10,2023,TEX,NYY,3,4.0,15,3,1,1,0.99,6,2023_10049_20
Kyle Hendricks,10049,2023-08-15,2023,TEX,NYY,4,3.0,13,2,1,0,0.99,5,2023_10049_21
Kyle Hendricks,10049,2023-08-16,2023,TEX,MIL,2,4.7,16,5,1,1,0.99,1,2023_10049_22
Kyle Hendricks,10049,2023-08-17,2023,TEX,TBR,4,3.0,14,4,1,1,0.99,1,2023_10049_23
Kyle Hendricks,10049,2023-08-19,2023,TEX,STL,10,6.7,29,10,1,1,0.99,2,2023_10049_24
Kyle Hendricks,10049,2023-09-11,2023,TEX,NYM,16,7.0,29,7,4,1,0.99,23,2023_10049_25
Kyle Hendricks,10049,2023-09-14,2023,TEX,DET,5,6.0,25,7,2,1,0.99,3,2023_10049_26
Kyle Hendricks,10049,2023-09-16,2023,TEX,BOS,8,5.7,23,7,1,0,0.98,2,2023_10049_27
Kyle Hendricks,10049,2023-09-18,2023,TEX,WSN,7,7.7,30,8,4,1,0.99,2,2023_10049_28
Kyle Hendricks,10049,2023-09-21,2023,TEX,MIL,2,5.3,20,7,1,1,0.99,3,2023_10049_29
Kyle Hendricks,10049,2023-09-29,2023,TEX,NYY,6,3.7,13,1,0,0,0.99,8,2023_10049_30
Kyle Hendricks,10049,2023-09-30,2023,TEX,BAL,3,6.0,22,5,4,1,0.99,1,2023_10049_31
Jon Gray,10050,2023-03-30,2023,TBR,CLE,4,3.3,17,1,1,1,1.05,5,2023_10050_0
Jon Gray,10050,2023-04-05,2023,TBR,TEX,10,6.3,26,7,4,1,1.05,6,2023_10050_1
Jon Gray,10050,2023-04-27,2023,TBR,CHC,13,8.3,39,9,4,1,1.05,22,2023_10050_2
Jon Gray,10050,2023-05-02,2023,TBR,MIN,18,9.0,38,9,4,1,1.05,5,2023_10050_3
Jon Gray,10050,2023-05-06,2023,TBR,KCR,11,5.7,20,7,1,1,1.05,4,2023_10050_4
Jon Gray,10050,2023-06-10,2023,TBR,SEA,11,6.0,22,5,2,1,1.05,30,2023_10050_5
Jon Gray,10050,2023-06-21,2023,TBR,TEX,12,7.0,32,5,1,1,1.05,11,2023_10050_6
Jon Gray,10050,2023-06-23,2023,TBR,LAA,12,7.3,30,9,1,0,0.99,2,2023_10050_7
Jon Gray,10050,2023-06-28,2023,TBR,PIT,8,5.7,27,7,2,0,1.0,5,2023_10050_8
Jon Gray,10050,2023-07-01,2023,TBR,CLE,9,6.0,28,5,2,0,1.04,3,2023_10050_9
Jon Gray,10050,2023-07-09,2023,TBR,SFG,17,8.3,31,9,4,1,1.05,8,2023_10050_10
Jon Gray,10050,2023-07-12,2023,TBR,NYM,8,8.7,38,8,3,0,1.06,3,2023_10050_11
Jon Gray,10050,2023-07-20,2023,TBR,ARI,13,9.0,40,8,3,0,1.03,8,2023_10050_12
Jon Gray,10050,2023-07-22,2023,TBR,CLE,3,9.0,38,10,3,0,1.04,2,2023_10050_13
Jon Gray,10050,2023-07-23,2023,TBR,TEX,4,7.0,30,6,2,0,0.99,1,2023_10050_14
Jon Gray,10050,2023-07-26,2023,TBR,NYM,8,6.7,28,8,1,0,1.06,3,2023_10050_15
Jon Gray,10050,2023-08-06,2023,TBR,SDP,5,7.0,33,8,4,1,1.05,11,2023_10050_16
Jon Gray,10050,2023-08-12,2023,TBR,NYY,7,6.7,29,8,2,1,1.05,6,2023_10050_17
Jon Gray,10050,2023-08-15,2023,TBR,MIA,9,7.0,30,8,1,0,0.98,3,2023_10050_18
Jon Gray,10050,2023-08-23,2023,TBR,STL,8,7.7,33,10,2,0,1.0,8,2023_10050_19
Jon Gray,10050,2023-08-24,2023,TBR,MIL,9,6.3,27,6,2,0,1.05,1,2023_10050_20
Jon Gray,10050,2023-08-26,2023,TBR,HOU,8,6.0,23,6,1,0,1.02,2,2023_10050_21
Jon Gray,10050,2023-09-01,2023,TBR,NYY,6,6.3,28,6,1,1,1.05,6,2023_10050_22
Jon Gray,10050,2023-09-06,2023,TBR,SEA,11,8.0,35,11,2,1,1.05,5,2023_10050_23
Jon Gray,10050,2023-09-13,2023,TBR,ARI,14,6.7,26,8,2,1,1.05,7,2023_10050_24
Jon Gray,10050,2023-09-18,2023,TBR,SFG,2,4.7,20,2,1,1,1.05,5,2023_10050_25
Jon Gray,10050,2023-09-19,2023,TBR,LAD,6,7.7,34,7,3,1,1.05,1,2023_10050_26
Jon Gray,10050,2023-09-27,2023,TBR,CHC,11,8.3,31,7,2,1,1.05,8,2023_10050_27
Jon Gray,10050,2023-09-29,2023,TBR,TEX,10,8.0,34,8,3,1,1.05,2,2023_10050_28
German Marquez,10051,2023-03-28,2023,OAK,SFG,0,5.3,19,2,2,1,1.0,5,2023_10051_0
German Marquez,10051,2023-03-30,2023,OAK,ATL,3,7.3,26,6,3,1,1.0,2,2023_10051_1
German Marquez,10051,2023-04-12,2023,OAK,CHC,6,3.7,18,3,2,1,1.0,13,2023_10051_2
German Marquez,10051,2023-04-20,2023,OAK,MIN,3,4.3,15,4,1,1,1.0,8,2023_10051_3
German Marquez,10051,2023-04-30,2023,OAK,STL,0,4.7,18,2,1,1,1.0,10,2023_10051_4
German Marquez,10051,2023-05-25,2023,OAK,TBR,5,4.3,15,6,3,1,1.0,25,2023_10051_5
German Marquez,10051,2023-06-04,2023,OAK,LAA,4,3.7,15,0,0,0,0.99,10,2023_10051_6
German Marquez,10051,2023-06-05,2023,OAK,NYM,3,4.7,24,5,2,1,1.0,1,2023_10051_7
German Marquez,10051,2023-06-06,2023,OAK,LAD,2,5.7,20,6,2,0,1.03,1,2023_10051_8
German Marquez,10051,2023-06-08,2023,OAK,CHC,2,4.0,15,6,0,0,0.97,2,2023_10051_9
German Marquez,10051,2023-06-19,2023,OAK,NYY,1,5.3,22,7,2,1,1.0,11,2023_10051_10
German Marquez,10051,2023-06-20,2023,OAK,WSN,1,7.3,32,8,2,1,1.0,1,2023_10051_11
German Marquez,10051,2023-06-25,2023,OAK,CLE,1,6.3,26,6,2,0,1.04,5,2023_10051_12
German Marquez,10051,2023-06-28,2023,OAK,CHC,2,5.3,20,7,0,1,1.0,3,2023_10051_13
German Marquez,10051,2023-06-29,2023,OAK,SDP,6,5.0,20,4,2,0,1.08,1,2023_10051_14
German Marquez,10051,2023-07-11,2023,OAK,NYM,2,6.3,31,7,3,1,1.0,12,2023_10051_15
German Marquez,10051,2023-07-17,2023,OAK,SEA,3,5.3,22,4,0,1,1.0,6,2023_10051_16
German Marquez,10051,2023-07-29,2023,OAK,ATL,3,4.3,20,7,1,0,1.02,12,2023_10051_17
German Marquez,10051,2023-08-12,2023,OAK,CLE,2,5.0,23,5,1,1,1.0,14,2023_10051_18
German Marquez,10051,2023-08-18,2023,OAK,MIN,3,5.0,20,5,1,1,1.0,6,2023_10051_19
German Marquez,10051,2023-08-27,2023,OAK,DET,2,5.0,21,3,2,1,1.0,9,2023_10051_20
German Marquez,10051,2023-08-31,2023,OAK,MIN,2,4.0,14,2,0,1,1.0,4,2023_10051_21
German Marquez,10051,2023-09-16,2023,OAK,LAA,1,5.7,24,7,1,1,1.0,16,2023_10051_22
German Marquez,10051,2023-09-20,2023,OAK,HOU,3,5.0,19,4,0,1,1.0,4,2023_10051_23
German Marquez,10051,2023-09-26,2023,OAK,TEX,5,4.3,20,4,0,0,0.99,6,2023_10051_24
German Marquez,10051,2023-09-30,2023,OAK,MIA,1,5.3,19,4,2,1,1.0,4,2023_10051_25
Mike Clevinger,10052,2023-03-29,2023,CLE,CHC,3,6.3,26,7,3,0,0.97,5,2023_10052_0
Mike Clevinger,10052,2023-04-03,2023,CLE,CHC,3,7.7,34,7,3,1,1.04,5,2023_10052_1
Mike Clevinger,10052,2023-04-10,2023,CLE,SEA,3,4.0,22,2,1,1,1.04,7,2023_10052_2
Mike Clevinger,10052,2023-04-13,2023,CLE,TOR,1,5.0,21,5,2,0,1.0,3,2023_10052_3
Mike Clevinger,10052,2023-04-17,2023,CLE,ATL,2,7.0,29,8,3,0,1.02,4,2023_10052_4
Mike Clevinger,10052,2023-04-26,2023,CLE,TOR,4,6.0,25,8,0,0,1.0,9,2023_10052_5
Mike Clevinger,10052,2023-04-29,2023,CLE,SFG,4,5.0,19,3,2,0,1.03,3,2023_10052_6
Mike Clevinger,10052,2023-05-05,2023,CLE,STL,2,4.7,16,6,0,0,1.0,6,2023_10052_7
Mike Clevinger,10052,2023-05-12,2023,CLE,SFG,1,4.3,20,4,1,1,1.04,7,2023_10052_8
Mike Clevinger,10052,2023-05-30,2023,CLE,OAK,4,6.0,26,8,3,1,1.04,18,2023_10052_9
Mike Clevinger,10052,2023-05-31,2023,CLE,HOU,2,4.3,20,5,2,0,1.02,1,2023_10052_10
Mike Clevinger,10052,2023-06-02,2023,CLE,LAD,5,6.7,26,9,3,0,1.03,2,2023_10052_11
Mike Clevinger,10052,2023-06-12,2023,CLE,LAA,10,7.3,33,8,3,0,0.99,10,2023_10052_12
Mike Clevinger,10052,2023-06-13,2023,CLE,TEX,2,3.0,10,4,0,0,0.99,1,2023_10052_13
Mike Clevinger,10052,2023-06-17,2023,CLE,PIT,11,6.3,29,6,2,0,1.0,4,2023_10052_14
Mike Clevinger,10052,2023-06-20,2023,CLE,LAA,6,6.3,23,5,4,1,1.04,3,2023_10052_15
Mike Clevinger,10052,2023-07-03,2023,CLE,TBR,5,6.0,23,6,2,1,1.04,13,2023_10052_16
Mike Clevinger,10052,2023-07-05,2023,CLE,LAA,2,4.3,22,3,1,0,0.99,2,2023_10052_17
Mike Clevinger,10052,2023-07-06,2023,CLE,MIA,6,6.7,28,7,2,0,0.98,1,2023_10052_18
Mike Clevinger,10052,2023-07-07,2023,CLE,HOU,9,6.3,28,9,2,0,1.02,1,2023_10052_19
Mike Clevinger,10052,2023-07-13,2023,CLE,ATL,1,6.3,23,5,3,0,1.02,6,2023_10052_20
Mike Clevinger,10052,2023-07-21,2023,CLE,SDP,4,4.7,16,6,1,0,1.08,8,2023_10052_21
Mike Clevinger,10052,2023-07-27,2023,CLE,LAA,0,3.7,17,5,1,0,0.99,6,2023_10052_22
Mike Clevinger,10052,2023-08-04,2023,CLE,NYY,5,6.0,25,6,3,1,1.04,8,2023_10052_23
Mike Clevinger,10052,2023-08-06,2023,CLE,CHC,7,7.0,27,5,2,1,1.04,2,2023_10052_24
Mike Clevinger,10052,2023-08-12,2023,CLE,TBR,6,5.3,18,6,1,0,1.05,6,2023_10052_25
Mike Clevinger,10052,2023-08-15,2023,CLE,DET,4,5.7,21,4,1,1,1.04,3,2023_10052_26
Mike Clevinger,10052,2023-08-17,2023,CLE,NYY,4,4.7,16,6,1,1,1.04,2,2023_10052_27
Mike Clevinger,10052,2023-08-20,2023,CLE,PIT,2,3.7,14,4,1,1,1.04,3,2023_10052_28
Mike Clevinger,10052,2023-09-02,2023,CLE,NYM,1,4.7,23,4,2,1,1.04,13,2023_10052_29
Mike Clevinger,10052,2023-09-10,2023,CLE,MIN,3,5.7,20,6,3,0,1.0,8,2023_10052_30
Mike Clevinger,10052,2023-09-27,2023,CLE,PHI,4,6.7,27,7,0,1,1.04,17,2023_10052_31
Zach Eflin,10053,2023-04-12,2023,CIN,SDP,10,9.0,39,10,2,1,1.0,5,2023_10053_0
Zach Eflin,10053,2023-04-14,2023,CIN,BAL,4,6.3,22,5,3,0,1.0,2,2023_10053_1
Zach Eflin,10053,2023-04-19,2023,CIN,PHI,1,3.7,18,3,0,1,1.0,5,2023_10053_2
Zach Eflin,10053,2023-04-20,2023,CIN,CHW,9,7.0,35,8,2,1,1.0,1,2023_10053_3
Zach Eflin,10053,2023-04-22,2023,CIN,TEX,6,6.0,26,5,3,1,1.0,2,2023_10053_4
Zach Eflin,10053,2023-05-05,2023,CIN,LAA,5,5.0,22,3,1,0,0.99,13,2023_10053_5
Zach Eflin,10053,2023-05-06,2023,CIN,SEA,7,8.7,35,8,2,1,1.0,1,2023_10053_6
Zach Eflin,10053,2023-05-16,2023,CIN,PHI,12,7.0,34,7,4,1,1.0,10,2023_10053_7
Zach Eflin,10053,2023-05-17,2023,CIN,DET,4,7.3,33,7,3,1,1.0,1,2023_10053_8
Zach Eflin,10053,2023-05-21,2023,CIN,LAA,6,6.0,30,6,1,0,0.99,4,2023_10053_9
Zach Eflin,10053,2023-05-30,2023,CIN,TEX,3,5.3,25,8,1,0,0.99,9,2023_10053_10
Zach Eflin,10053,2023-06-05,2023,CIN,NYM,4,7.3,29,8,4,0,1.06,6,2023_10053_11
Zach Eflin,10053,2023-06-15,2023,CIN,LAD,7,8.0,40,8,3,0,1.03,10,2023_10053_12
Zach Eflin,10053,2023-06-25,2023,CIN,CLE,7,8.0,35,10,3,1,1.0,10,2023_10053_13
Zach Eflin,10053,2023-06-27,2023,CIN,MIN,3,7.0,29,6,3,1,1.0,2,2023_10053_14
Zach Eflin,10053,2023-07-13,2023,CIN,CLE,2,5.7,24,6,2,1,1.0,16,2023_10053_15
Zach Eflin,10053,2023-07-16,2023,CIN,PIT,7,8.7,38,9,3,1,1.0,3,2023_10053_16
Zach Eflin,10053,2023-07-28,2023,CIN,DET,3,5.3,26,5,2,1,1.0,12,2023_10053_17
Zach Eflin,10053,2023-07-30,2023,CIN,LAD,4,8.0,35,7,1,0,1.03,2,2023_10053_18
Zach Eflin,10053,2023-08-01,2023,CIN,MIN,6,7.7,31,9,3,1,1.0,2,2023_10053_19
Zach Eflin,10053,2023-08-04,2023,CIN,SDP,2,4.3,15,2,2,0,1.08,3,2023_10053_20
Zach Eflin,10053,2023-08-05,2023,CIN,PHI,8,6.3,23,3,2,1,1.0,1,2023_10053_21
Zach Eflin,10053,2023-08-09,2023,CIN,MIA,8,7.0,28,6,3,1,1.0,4,2023_10053_22
Zach Eflin,10053,2023-08-12,2023,CIN,MIA,4,7.3,28,7,2,1,1.0,3,2023_10053_23
Zach Eflin,10053,2023-08-14,2023,CIN,CHC,2,5.7,26,4,1,0,0.97,2,2023_10053_24
Zach Eflin,10053,2023-08-17,2023,CIN,CHC,9,8.7,39,9,3,0,0.97,3,2023_10053_25
Zach Eflin,10053,2023-09-10,2023,CIN,COL,5,7.7,33,8,3,0,0.92,24,2023_10053_26
Zach Eflin,10053,2023-09-15,2023,CIN,CLE,4,3.7,14,3,1,0,1.04,5,2023_10053_27
Zach Eflin,10053,2023-09-21,2023,CIN,MIL,9,6.0,24,4,2,0,1.05,6,2023_10053_28
Zach Eflin,10053,2023-09-25,2023,CIN,ATL,5,6.0,25,5,1,0,1.02,4,2023_10053_29
Zach Eflin,10053,2023-09-30,2023,CIN,TBR,3,7.3,30,8,3,0,1.05,5,2023_10053_30
Kyle Freeland,10054,2023-03-31,2023,LAD,TOR,1,4.7,19,3,2,0,1.0,5,2023_10054_0
Kyle Freeland,10054,2023-04-11,2023,LAD,CHW,1,3.0,13,2,0,1,1.03,11,2023_10054_1
Kyle Freeland,10054,2023-04-19,2023,LAD,DET,7,6.7,28,6,3,0,1.0,8,2023_10054_2
Kyle Freeland,10054,2023-04-23,2023,LAD,ARI,5,7.0,28,7,1,0,1.03,4,2023_10054_3
Kyle Freeland,10054,2023-04-24,2023,LAD,CHC,8,5.0,23,4,1,0,0.97,1,2023_10054_4
Kyle Freeland,10054,2023-04-26,2023,LAD,NYY,5,6.0,21,5,2,0,0.99,2,2023_10054_5
Kyle Freeland,10054,2023-05-08,2023,LAD,CIN,5,7.0,33,7,1,1,1.03,12,2023_10054_6
Kyle Freeland,10054,2023-05-17,2023,LAD,PIT,4,6.7,31,7,1,0,1.0,9,2023_10054_7
Kyle Freeland,10054,2023-05-19,2023,LAD,MIL,4,3.0,16,4,2,1,1.03,2,2023_10054_8
Kyle Freeland,10054,2023-05-27,2023,LAD,ATL,10,5.7,26,7,2,0,1.02,8,2023_10054_9
Kyle Freeland,10054,2023-05-28,2023,LAD,MIA,5,6.3,27,7,0,0,0.98,1,2023_10054_10
Kyle Freeland,10054,2023-06-05,2023,LAD,SDP,4,5.7,27,6,1,0,1.08,8,2023_10054_11
Kyle Freeland,10054,2023-06-06,2023,LAD,SFG,4,4.7,19,5,1,1,1.03,1,2023_10054_12
Kyle Freeland,10054,2023-06-07,2023,LAD,TOR,5,6.3,23,8,1,0,1.0,1,2023_10054_13
Kyle Freeland,10054,2023-06-09,2023,LAD,MIL,6,5.3,23,4,2,0,1.05,2,2023_10054_14
Kyle Freeland,10054,2023-06-16,2023,LAD,CHC,11,7.3,32,8,2,1,1.03,7,2023_10054_15
Kyle Freeland,10054,2023-06-25,2023,LAD,SFG,3,5.7,23,4,1,1,1.03,9,2023_10054_16
Kyle Freeland,10054,2023-06-27,2023,LAD,HOU,5,3.3,15,2,0,1,1.03,2,2023_10054_17
Kyle Freeland,10054,2023-07-23,2023,LAD,SEA,6,7.0,31,6,2,1,1.03,26,2023_10054_18
Kyle Freeland,10054,2023-07-26,2023,LAD,WSN,13,5.7,19,4,3,0,1.01,3,2023_10054_19
Kyle Freeland,10054,2023-08-03,2023,LAD,CHW,4,5.7,24,4,2,0,0.99,8,2023_10054_20
Kyle Freeland,10054,2023-08-14,2023,LAD,SEA,4,4.3,16,7,0,1,1.03,11,2023_10054_21
Kyle Freeland,10054,2023-08-16,2023,LAD,OAK,5,6.3,28,8,2,1,1.03,2,2023_10054_22
Kyle Freeland,10054,2023-08-27,2023,LAD,MIA,5,7.0,36,6,1,0,0.98,11,2023_10054_23
Kyle Freeland,10054,2023-08-31,2023,LAD,SFG,5,6.7,31,6,2,1,1.03,4,2023_10054_24
Kyle Freeland,10054,2023-09-03,2023,LAD,DET,4,5.3,22,6,3,0,1.0,3,2023_10054_25
Kyle Freeland,10054,2023-09-10,2023,LAD,CLE,1,3.3,11,3,0,1,1.03,7,2023_10054_26
Kyle Freeland,10054,2023-09-11,2023,LAD,MIL,7,4.7,23,3,0,0,1.05,1,2023_10054_27
Kyle Freeland,10054,2023-09-14,2023,LAD,WSN,5,7.0,31,8,3,1,1.03,3,2023_10054_28
Kyle Freeland,10054,2023-09-19,2023,LAD,SDP,5,4.7,17,4,3,1,1.03,5,2023_10054_29
Kyle Freeland,10054,2023-09-24,2023,LAD,CLE,11,7.0,27,10,3,0,1.04,5,2023_10054_30
Brady Singer,10055,2023-03-28,2023,NYY,MIN,1,4.3,17,8,2,0,1.0,5,2023_10055_0
Brady Singer,10055,2023-04-14,2023,NYY,BOS,3,3.0,16,4,1,1,0.99,17,2023_10055_1
Brady Singer,10055,2023-04-18,2023,NYY,ARI,0,3.3,19,4,1,0,1.03,4,2023_10055_2
Brady Singer,10055,2023-04-20,2023,NYY,BAL,2,5.3,22,4,1,0,1.0,2,2023_10055_3
Brady Singer,10055,2023-05-06,2023,NYY,CHW,2,3.3,13,5,2,1,0.99,16,2023_10055_4
Brady Singer,10055,2023-05-07,2023,NYY,OAK,0,3.0,12,4,2,0,1.0,1,2023_10055_5
Brady Singer,10055,2023-05-09,2023,NYY,PHI,5,4.7,19,4,0,0,1.01,2,2023_10055_6
Brady Singer,10055,2023-05-24,2023,NYY,CLE,3,6.0,27,4,3,1,0.99,15,2023_10055_7
Brady Singer,10055,2023-05-26,2023,NYY,SDP,3,4.7,22,5,1,1,0.99,2,2023_10055_8
Brady Singer,10055,2023-06-01,2023,NYY,SFG,4,5.3,21,6,2,1,0.99,6,2023_10055_9
Brady Singer,10055,2023-06-07,2023,NYY,MIL,1,3.3,16,4,0,0,1.05,6,2023_10055_10
Brady Singer,10055,2023-06-08,2023,NYY,MIA,1,3.3,14,3,0,1,0.99,1,2023_10055_11
Brady Singer,10055,2023-06-10,2023,NYY,HOU,2,3.0,14,5,1,0,1.02,2,2023_10055_12
Brady Singer,10055,2023-06-14,2023,NYY,CLE,3,3.0,20,4,2,1,0.99,4,2023_10055_13
Brady Singer,10055,2023-06-20,2023,NYY,LAA,1,3.0,13,4,0,0,0.99,6,2023_10055_14
Brady Singer,10055,2023-06-26,2023,NYY,ARI,1,4.7,21,6,1,0,1.03,6,2023_10055_15
Brady Singer,10055,2023-07-11,2023,NYY,STL,4,5.3,22,7,4,1,0.99,15,2023_10055_16
Brady Singer,10055,2023-07-19,2023,NYY,CHC,1,4.7,24,6,3,0,0.97,8,2023_10055_17
Brady Singer,10055,2023-08-02,2023,NYY,WSN,1,3.0,10,2,1,1,0.99,14,2023_10055_18
Brady Singer,10055,2023-08-03,2023,NYY,SFG,2,7.0,29,7,1,0,1.03,1,2023_10055_19
Brady Singer,10055,2023-08-14,2023,NYY,STL,1,3.0,14,4,1,1,0.99,11,2023_10055_20
Brady Singer,10055,2023-08-28,2023,NYY,MIL,2,3.7,18,3,1,0,1.05,14,2023_10055_21
Brady Singer,10055,2023-08-31,2023,NYY,TBR,1,4.7,16,7,1,1,0.99,3,2023_10055_22
Brady Singer,10055,2023-09-14,2023,NYY,CHW,1,3.3,11,7,2,0,0.99,14,2023_10055_23
Brady Singer,10055,2023-09-26,2023,NYY,DET,1,3.3,13,3,1,1,0.99,12,2023_10055_24
Brady Singer,10055,2023-09-27,2023,NYY,WSN,2,4.0,17,4,1,1,0.99,1,2023_10055_25
Brady Singer,10055,2023-09-28,2023,NYY,HOU,2,3.0,12,4,1,0,1.02,1,2023_10055_26
Merrill Kelly,10056,2023-03-29,2023,SEA,MIL,9,5.0,22,4,2,0,1.05,5,2023_10056_0
Merrill Kelly,10056,2023-04-02,2023,SEA,MIA,8,6.7,26,7,2,1,1.04,4,2023_10056_1
Merrill Kelly,10056,2023-04-06,2023,SEA,SFG,2,4.3,17,4,2,0,1.03,4,2023_10056_2
Merrill Kelly,10056,2023-04-09,2023,SEA,ARI,4,3.7,17,1,2,1,1.04,3,2023_10056_3
Merrill Kelly,10056,2023-04-12,2023,SEA,CHC,6,6.7,26,6,1,1,1.04,3,2023_10056_4
Merrill Kelly,10056,2023-04-20,2023,SEA,WSN,3,3.3,18,7,0,0,1.01,8,2023_10056_5
Merrill Kelly,10056,2023-04-24,2023,SEA,CHC,1,5.7,19,8,2,0,0.97,4,2023_10056_6
Merrill Kelly,10056,2023-05-06,2023,SEA,CIN,2,3.3,15,3,1,1,1.04,12,2023_10056_7
Merrill Kelly,10056,2023-06-05,2023,SEA,ARI,9,6.0,26,3,2,0,1.03,30,2023_10056_8
Merrill Kelly,10056,2023-06-16,2023,SEA,COL,2,4.0,17,3,1,1,1.04,11,2023_10056_9
Merrill Kelly,10056,2023-07-08,2023,SEA,TEX,4,5.7,20,7,1,1,1.04,22,2023_10056_10
Merrill Kelly,10056,2023-07-09,2023,SEA,BOS,5,5.7,27,5,2,1,1.04,1,2023_10056_11
Merrill Kelly,10056,2023-07-15,2023,SEA,LAA,3,4.0,15,4,2,1,1.04,6,2023_10056_12
Merrill Kelly,10056,2023-07-31,2023,SEA,PHI,5,5.7,20,5,1,1,1.04,16,2023_10056_13
Merrill Kelly,10056,2023-08-08,2023,SEA,MIL,6,7.0,27,8,2,0,1.05,8,2023_10056_14
Merrill Kelly,10056,2023-08-12,2023,SEA,CIN,1,5.0,23,3,0,0,1.0,4,2023_10056_15
Merrill Kelly,10056,2023-08-15,2023,SEA,TEX,8,5.7,20,4,1,0,0.99,3,2023_10056_16
Merrill Kelly,10056,2023-08-24,2023,SEA,BAL,8,5.0,23,4,1,0,1.0,9,2023_10056_17
Merrill Kelly,10056,2023-08-29,2023,SEA,CLE,3,7.0,34,9,2,1,1.04,5,2023_10056_18
Merrill Kelly,10056,2023-08-31,2023,SEA,TEX,3,3.7,15,3,3,1,1.04,2,2023_10056_19
Merrill Kelly,10056,2023-09-01,2023,SEA,OAK,5,3.0,13,2,0,0,1.0,1,2023_10056_20
Merrill Kelly,10056,2023-09-04,2023,SEA,CHW,3,3.3,11,3,2,1,1.04,3,2023_10056_21
Merrill Kelly,10056,2023-09-05,2023,SEA,NYY,5,5.7,24,3,2,0,0.99,1,2023_10056_22
Merrill Kelly,10056,2023-09-10,2023,SEA,SFG,5,4.7,19,5,0,0,1.03,5,2023_10056_23
Merrill Kelly,10056,2023-09-12,2023,SEA,DET,3,5.0,17,5,1,1,1.04,2,2023_10056_24
Merrill Kelly,10056,2023-09-20,2023,SEA,CHC,3,4.3,19,6,2,1,1.04,8,2023_10056_25
Merrill Kelly,10056,2023-09-23,2023,SEA,MIL,8,4.7,16,6,2,1,1.04,3,2023_10056_26
Merrill Kelly,10056,2023-09-30,2023,SEA,MIN,5,5.0,21,5,2,1,1.04,7,2023_10056_27
Nathan Eovaldi,10057,2023-04-01,2023,TOR,LAD,5,6.0,27,7,1,0,1.03,5,2023_10057_0
